order_number,line_item,order_date_key,stock_date_key,customer_key,product_key,territory_key,quantity
SO62697,2,20170125,20030930,19104,482,9,2
SO62697,1,20170125,20030930,19104,485,9,2
SO62699,1,20170125,20031116,23345,477,9,2
SO62745,4,20170125,20031211,16220,223,6,2
SO62745,3,20170125,20040109,16220,477,6,2
SO62745,2,20170125,20031119,16220,479,6,2
SO62745,1,20170125,20031130,16220,604,6,1
SO62740,2,20170125,20031121,13343,479,6,2
SO62740,3,20170125,20031221,13343,484,6,1
SO62740,1,20170125,20031012,13343,564,6,1
SO62736,1,20170125,20040102,14473,358,4,1
SO62736,3,20170125,20031213,14473,473,4,1
SO62736,2,20170125,20031103,14473,487,4,1
SO62704,1,20170125,20031203,11720,488,4,1
SO62732,2,20170125,20031127,11642,528,6,3
SO62732,3,20170125,20031129,11642,215,6,1
SO62732,1,20170125,20031215,11642,537,6,1
SO62718,1,20170125,20031030,16652,528,4,2
SO62718,2,20170125,20030930,16652,214,4,1
SO62718,3,20170125,20031012,16652,482,4,1
SO62723,4,20170125,20031208,17991,223,10,2
SO62723,2,20170125,20040103,17991,528,10,2
SO62723,1,20170125,20031127,17991,535,10,2
SO62723,3,20170125,20031006,17991,215,10,1
SO62731,2,20170125,20030927,11658,528,4,3
SO62731,3,20170125,20031109,11658,481,4,2
SO62731,1,20170125,20031108,11658,537,4,1
SO62725,1,20170125,20030929,23626,529,7,2
SO62725,2,20170125,20031204,23626,215,7,1
SO62708,2,20170125,20031227,25931,480,1,2
SO62708,1,20170125,20031120,25931,535,1,2
SO62710,1,20170125,20031001,11500,536,6,1
SO62728,1,20170125,20031105,27785,529,10,3
SO62728,2,20170125,20040101,27785,214,10,1
SO62730,1,20170125,20031222,26893,530,10,2
SO62730,2,20170125,20031128,26893,487,10,1
SO62747,1,20170125,20031110,20061,385,7,1
SO62747,2,20170125,20031211,20061,488,7,1
SO62733,1,20170125,20030929,12515,223,7,2
SO62709,1,20170125,20031119,27430,529,1,2
SO62709,2,20170125,20040104,27430,538,1,2
SO62709,3,20170125,20031015,27430,484,1,1
SO62738,2,20170125,20030928,20249,490,9,1
SO62738,1,20170125,20031130,20249,582,9,1
SO62721,1,20170125,20031103,13381,485,4,2
SO62721,2,20170125,20040107,13381,232,4,1
SO62766,3,20170126,20040107,14141,528,7,2
SO62766,4,20170126,20031104,14141,220,7,1
SO62766,2,20170126,20040105,14141,536,7,1
SO62766,1,20170126,20031023,14141,587,7,1
SO62773,2,20170126,20031006,27035,480,4,2
SO62773,1,20170126,20040107,27035,530,4,2
SO62796,2,20170126,20031016,11646,462,1,1
SO62796,1,20170126,20031022,11646,537,1,1
SO62765,2,20170126,20031107,24865,214,10,1
SO62765,1,20170126,20031130,24865,371,10,1
SO62804,5,20170126,20031204,12094,480,4,2
SO62804,4,20170126,20031218,12094,485,4,2
SO62804,3,20170126,20040111,12094,528,4,2
SO62804,1,20170126,20031020,12094,352,4,1
SO62804,2,20170126,20031020,12094,537,4,1
SO62814,3,20170126,20031223,22685,529,8,3
SO62814,2,20170126,20031104,22685,538,8,2
SO62814,4,20170126,20031225,22685,215,8,1
SO62814,1,20170126,20040103,22685,605,8,1
SO62819,2,20170126,20031012,27511,479,9,3
SO62819,1,20170126,20031011,27511,584,9,1
SO62759,1,20170126,20031201,11458,484,9,2
SO62776,3,20170126,20031226,26048,480,4,2
SO62776,2,20170126,20040101,26048,528,4,2
SO62776,4,20170126,20030928,26048,486,4,1
SO62776,1,20170126,20040102,26048,535,4,1
SO62768,1,20170126,20040111,12378,358,8,1
SO62805,1,20170126,20031017,12075,356,1,1
SO62805,2,20170126,20031127,12075,537,1,1
SO62763,2,20170126,20040105,17830,229,7,1
SO62763,1,20170126,20031217,17830,583,7,1
SO62795,1,20170126,20031101,11672,464,4,2
SO62795,2,20170126,20031223,11672,537,4,1
SO62777,2,20170126,20031227,24766,529,1,2
SO62777,3,20170126,20031022,24766,215,1,1
SO62777,1,20170126,20031214,24766,540,1,1
SO62760,1,20170126,20031107,18299,480,9,1
SO62816,2,20170126,20031129,14300,486,9,1
SO62816,1,20170126,20040105,14300,585,9,1
SO62813,3,20170126,20031117,11480,477,7,2
SO62813,2,20170126,20031106,11480,479,7,2
SO62813,1,20170126,20031115,11480,606,7,1
SO62789,3,20170126,20031007,15098,480,7,2
SO62789,1,20170126,20040109,15098,529,7,2
SO62789,2,20170126,20031105,15098,540,7,1
SO62808,3,20170126,20031206,13958,485,9,2
SO62808,1,20170126,20031229,13958,354,9,1
SO62808,2,20170126,20031015,13958,473,9,1
SO62815,2,20170126,20031029,11895,215,9,1
SO62815,1,20170126,20031023,11895,575,9,1
SO62772,1,20170126,20031014,28999,530,4,2
SO62782,1,20170126,20031010,25016,477,6,2
SO62751,2,20170126,20031102,11932,223,4,2
SO62751,1,20170126,20031018,11932,214,4,1
SO62751,3,20170126,20031209,11932,232,4,1
SO62784,4,20170126,20031118,25209,223,6,2
SO62784,1,20170126,20031217,25209,477,6,2
SO62784,2,20170126,20031108,25209,220,6,1
SO62784,3,20170126,20031029,25209,229,6,1
SO62802,2,20170126,20040109,19737,485,1,2
SO62802,3,20170126,20031027,19737,214,1,1
SO62802,1,20170126,20031201,19737,595,1,1
SO62771,1,20170126,20031023,29349,529,1,2
SO62771,2,20170126,20031015,29349,220,1,1
SO62752,2,20170126,20031028,15241,529,9,2
SO62752,1,20170126,20031229,15241,539,9,2
SO62778,2,20170126,20031120,11223,466,6,2
SO62778,1,20170126,20031121,11223,535,6,2
SO62783,1,20170126,20031018,26270,477,6,2
SO62761,2,20170126,20040108,21060,464,10,2
SO62761,1,20170126,20031206,21060,583,10,1
SO62779,2,20170126,20031018,24745,528,4,2
SO62779,1,20170126,20040102,24745,535,4,2
SO62812,1,20170126,20031207,24069,385,10,1
SO62812,2,20170126,20031109,24069,490,10,1
SO62798,2,20170126,20031227,11824,528,6,1
SO62798,1,20170126,20031202,11824,537,6,1
SO62769,1,20170126,20031209,12860,360,10,1
SO62769,2,20170126,20031205,12860,483,10,1
SO62792,1,20170126,20031124,25474,529,10,2
SO62792,2,20170126,20031021,25474,214,10,1
SO62786,2,20170126,20031207,14097,215,1,1
SO62786,1,20170126,20031209,14097,485,1,1
SO62753,1,20170126,20031010,14008,529,9,2
SO62753,2,20170126,20031025,14008,539,9,2
SO62758,1,20170126,20040108,14231,223,9,2
SO62758,2,20170126,20031115,14231,226,9,1
SO62755,1,20170126,20031115,18705,485,9,2
SO62755,2,20170126,20031019,18705,220,9,1
SO62780,2,20170126,20031227,21636,477,4,2
SO62780,1,20170126,20031023,21636,478,4,2
SO62797,2,20170126,20031230,13268,480,6,3
SO62797,1,20170126,20031113,13268,537,6,1
SO62794,2,20170126,20031017,22561,529,7,2
SO62794,1,20170126,20031127,22561,538,7,1
SO62806,2,20170126,20031214,20247,220,9,1
SO62806,1,20170126,20031111,20247,379,9,1
SO62757,1,20170126,20031206,22856,477,9,1
SO62818,2,20170126,20031227,11462,214,9,1
SO62818,1,20170126,20031203,11462,574,9,1
SO62774,2,20170126,20031129,26800,530,4,2
SO62774,1,20170126,20040106,26800,541,4,2
SO62774,3,20170126,20031224,26800,220,4,1
SO62801,1,20170126,20031019,19662,485,6,1
SO62801,2,20170126,20031031,19662,491,6,1
SO62787,2,20170126,20031129,16586,214,7,1
SO62787,1,20170126,20040106,16586,537,7,1
SO62790,1,20170126,20031025,14152,485,7,2
SO62790,2,20170126,20031227,14152,226,7,1
SO62810,2,20170126,20031206,22790,215,4,1
SO62810,1,20170126,20031028,22790,584,4,1
SO62785,2,20170126,20031030,26474,223,6,2
SO62785,1,20170126,20031230,26474,477,6,1
SO62767,2,20170126,20031020,12873,215,10,1
SO62767,1,20170126,20031215,12873,354,10,1
SO62762,2,20170126,20031112,17827,488,7,1
SO62762,1,20170126,20031121,17827,583,7,1
SO62800,2,20170126,20031111,16380,226,6,1
SO62800,1,20170126,20031028,16380,485,6,1
SO62799,2,20170126,20031024,14370,528,6,3
SO62799,3,20170126,20040111,14370,215,6,1
SO62799,1,20170126,20031011,14370,537,6,1
SO62803,2,20170126,20040102,22128,478,6,3
SO62803,4,20170126,20031229,22128,477,6,2
SO62803,3,20170126,20031012,22128,223,6,1
SO62803,1,20170126,20031123,22128,599,6,1
SO62770,2,20170126,20031008,11174,480,4,2
SO62770,1,20170126,20031009,11174,529,4,2
SO62811,3,20170126,20031030,20684,529,4,2
SO62811,2,20170126,20040111,20684,539,4,2
SO62811,1,20170126,20031107,20684,580,4,1
SO62807,4,20170126,20030929,12252,223,9,2
SO62807,3,20170126,20031216,12252,477,9,2
SO62807,2,20170126,20040109,12252,478,9,2
SO62807,1,20170126,20031031,12252,598,9,1
SO62809,3,20170126,20031126,13643,477,9,2
SO62809,2,20170126,20031218,13643,478,9,2
SO62809,1,20170126,20031027,13643,356,9,1
SO62756,1,20170126,20040108,16709,485,9,2
SO62756,2,20170126,20031111,16709,490,9,1
SO62754,1,20170126,20031226,16632,536,9,2
SO62775,2,20170126,20031124,11331,480,6,2
SO62775,3,20170126,20031224,11331,484,6,2
SO62775,1,20170126,20031009,11331,535,6,2
SO62793,1,20170126,20031107,22688,529,8,3
SO62793,2,20170126,20031015,22688,214,8,1
SO62788,1,20170126,20031225,15045,464,7,2
SO62788,2,20170126,20031019,15045,535,7,2
SO62764,2,20170126,20031106,17928,220,8,1
SO62764,1,20170126,20031224,17928,582,8,1
SO62791,1,20170126,20031212,25313,529,10,2
SO62781,2,20170126,20031117,15536,477,6,2
SO62781,3,20170126,20031103,15536,471,6,1
SO62781,1,20170126,20040102,15536,478,6,1
SO62817,2,20170126,20031129,29080,220,9,1
SO62817,1,20170126,20031116,29080,585,9,1
SO62850,2,20170127,20031215,12067,528,4,3
SO62850,3,20170127,20031216,12067,214,4,1
SO62850,1,20170127,20031024,12067,537,4,1
SO62845,2,20170127,20031205,24563,480,8,2
SO62845,1,20170127,20031202,24563,529,8,2
SO62844,1,20170127,20031013,25781,477,10,2
SO62844,2,20170127,20031125,25781,215,10,1
SO62851,2,20170127,20031101,14634,476,1,1
SO62851,1,20170127,20040105,14634,589,1,1
SO62858,2,20170127,20031116,12030,485,1,3
SO62858,3,20170127,20031202,12030,226,1,1
SO62858,1,20170127,20031126,12030,354,1,1
SO62849,1,20170127,20031014,13297,485,4,2
SO62837,2,20170127,20031006,24312,529,1,2
SO62837,1,20170127,20031011,24312,540,1,1
SO62826,1,20170127,20031128,15625,356,8,1
SO62826,2,20170127,20031014,15625,485,8,1
SO62839,1,20170127,20031201,18658,477,1,2
SO62839,2,20170127,20031002,18658,490,1,1
SO62867,2,20170127,20031117,12710,220,6,1
SO62867,1,20170127,20040105,12710,562,6,1
SO62865,3,20170127,20031226,13638,477,9,2
SO62865,2,20170127,20031121,13638,478,9,2
SO62865,1,20170127,20031231,13638,358,9,1
SO62865,4,20170127,20031129,13638,491,9,1
SO62842,4,20170127,20031108,19062,477,7,2
SO62842,3,20170127,20030929,19062,478,7,2
SO62842,1,20170127,20031202,19062,528,7,2
SO62842,2,20170127,20031110,19062,535,7,2
SO62842,5,20170127,20031023,19062,220,7,1
SO62869,2,20170127,20031121,28376,479,8,3
SO62869,3,20170127,20031205,28376,477,8,2
SO62869,1,20170127,20031017,28376,381,8,1
SO62822,1,20170127,20031127,11753,478,9,2
SO62856,2,20170127,20031106,14438,485,1,2
SO62856,3,20170127,20031218,14438,214,1,1
SO62856,1,20170127,20031020,14438,358,1,1
SO62857,3,20170127,20031105,12027,477,1,2
SO62857,2,20170127,20031009,12027,478,1,2
SO62857,1,20170127,20031217,12027,352,1,1
SO62832,2,20170127,20031118,28236,529,4,2
SO62832,1,20170127,20031220,28236,538,4,2
SO62832,3,20170127,20031213,28236,220,4,1
SO62872,3,20170127,20031128,13584,530,10,2
SO62872,2,20170127,20031213,13584,541,10,2
SO62872,4,20170127,20031124,13584,220,10,1
SO62872,1,20170127,20031021,13584,561,10,1
SO62829,2,20170127,20031130,11520,223,6,2
SO62829,1,20170127,20031208,11520,489,6,1
SO62853,3,20170127,20031203,22118,477,6,3
SO62853,2,20170127,20031005,22118,478,6,1
SO62853,1,20170127,20031014,22118,592,6,1
SO62860,3,20170127,20031003,20447,477,9,2
SO62860,2,20170127,20040106,20447,479,9,2
SO62860,1,20170127,20031106,20447,379,9,1
SO62863,3,20170127,20031204,16161,215,9,1
SO62863,2,20170127,20031220,16161,485,9,1
SO62863,4,20170127,20031003,16161,488,9,1
SO62863,1,20170127,20031005,16161,596,9,1
SO62854,2,20170127,20031013,15023,485,1,2
SO62854,1,20170127,20031020,15023,358,1,1
SO62854,3,20170127,20031119,15023,472,1,1
SO62871,3,20170127,20031014,14186,477,7,2
SO62871,2,20170127,20031231,14186,479,7,2
SO62871,4,20170127,20031214,14186,220,7,1
SO62871,1,20170127,20031219,14186,562,7,1
SO62843,1,20170127,20031005,21836,477,8,2
SO62852,1,20170127,20031129,14610,588,1,1
SO62841,3,20170127,20031123,17758,480,8,2
SO62841,2,20170127,20031210,17758,528,8,2
SO62841,1,20170127,20031015,17758,535,8,2
SO62862,2,20170127,20031121,24478,220,9,1
SO62862,1,20170127,20031129,24478,387,9,1
SO62870,2,20170127,20031030,26949,529,10,2
SO62870,3,20170127,20031015,26949,538,10,2
SO62870,1,20170127,20031118,26949,606,10,1
SO62823,1,20170127,20031216,13983,215,9,1
SO62825,3,20170127,20031213,16442,529,8,2
SO62825,1,20170127,20031219,16442,371,8,1
SO62825,2,20170127,20031204,16442,540,8,1
SO62873,2,20170127,20031204,11765,214,9,1
SO62873,3,20170127,20040112,11765,488,9,1
SO62873,1,20170127,20031109,11765,564,9,1
SO62835,1,20170127,20031208,27290,541,1,2
SO62859,2,20170127,20031122,20430,220,9,1
SO62859,1,20170127,20031204,20430,375,9,1
SO62840,3,20170127,20040112,17837,223,8,3
SO62840,2,20170127,20031220,17837,528,8,3
SO62840,1,20170127,20031130,17837,535,8,2
SO62840,4,20170127,20031006,17837,214,8,1
SO62833,3,20170127,20031107,26636,480,1,3
SO62833,1,20170127,20031024,26636,541,1,3
SO62833,2,20170127,20031107,26636,530,1,1
SO62838,1,20170127,20031029,23491,536,1,3
SO62838,3,20170127,20031029,23491,482,1,2
SO62838,2,20170127,20040102,23491,528,1,2
SO62828,3,20170127,20031006,15623,485,7,2
SO62828,1,20170127,20040110,15623,354,7,1
SO62828,2,20170127,20031125,15623,473,7,1
SO62834,2,20170127,20031116,11276,529,6,2
SO62834,1,20170127,20031227,11276,538,6,2
SO62846,2,20170127,20031121,17710,214,10,1
SO62846,3,20170127,20031008,17710,223,10,1
SO62846,1,20170127,20031221,17710,530,10,1
SO62868,4,20170127,20031212,19704,481,6,3
SO62868,3,20170127,20031108,19704,477,6,2
SO62868,2,20170127,20031027,19704,479,6,2
SO62868,1,20170127,20030929,19704,381,6,1
SO62820,1,20170127,20031017,24382,538,9,2
SO62820,2,20170127,20031119,24382,480,9,1
SO62820,3,20170127,20040109,24382,483,9,1
SO62874,3,20170127,20031111,23098,480,9,2
SO62874,2,20170127,20031209,23098,538,9,2
SO62874,1,20170127,20031027,23098,604,9,1
SO62824,1,20170127,20031006,14233,235,9,1
SO62830,2,20170127,20031112,11024,480,4,2
SO62830,3,20170127,20031029,11024,484,4,2
SO62830,1,20170127,20031114,11024,529,4,2
SO62831,3,20170127,20031228,11619,480,6,2
SO62831,2,20170127,20040104,11619,529,6,2
SO62831,1,20170127,20031027,11619,539,6,2
SO62827,2,20170127,20031113,13557,485,10,3
SO62827,1,20170127,20031110,13557,358,10,1
SO62827,3,20170127,20031223,13557,487,10,1
SO62836,2,20170127,20031001,25894,464,4,2
SO62836,1,20170127,20031113,25894,535,4,2
SO62866,2,20170127,20031206,25863,477,1,3
SO62866,3,20170127,20031006,25863,479,1,3
SO62866,4,20170127,20031123,25863,480,1,3
SO62866,1,20170127,20031127,25863,578,1,1
SO62821,2,20170127,20040106,25110,220,9,1
SO62821,1,20170127,20031029,25110,528,9,1
SO62847,1,20170127,20031029,16666,485,6,2
SO62847,2,20170127,20031025,16666,220,6,1
SO62847,3,20170127,20031204,16666,464,6,1
SO62848,1,20170127,20031121,13228,485,4,2
SO62848,2,20170127,20031122,13228,215,4,1
SO62861,2,20170127,20031023,20253,477,9,2
SO62861,3,20170127,20031106,20253,479,9,2
SO62861,1,20170127,20031011,20253,375,9,1
SO62864,1,20170127,20031011,13160,352,9,1
SO62864,2,20170127,20031117,13160,487,9,1
SO62917,1,20170128,20031014,11205,537,1,1
SO62916,3,20170128,20031125,11229,480,4,2
SO62916,2,20170128,20031013,11229,528,4,2
SO62916,1,20170128,20031210,11229,537,4,1
SO62887,3,20170128,20031026,15084,477,8,3
SO62887,2,20170128,20031218,15084,478,8,2
SO62887,1,20170128,20031016,15084,352,8,1
SO62887,4,20170128,20031116,15084,472,8,1
SO62930,2,20170128,20031119,20456,484,9,3
SO62930,1,20170128,20031111,20456,371,9,1
SO62935,4,20170128,20031228,13955,477,9,2
SO62935,2,20170128,20031218,13955,478,9,2
SO62935,1,20170128,20031013,13955,358,9,1
SO62935,3,20170128,20031028,13955,472,9,1
SO62899,1,20170128,20031104,22237,536,4,2
SO62912,1,20170128,20031105,12554,541,10,2
SO62923,3,20170128,20040112,12110,477,4,2
SO62923,2,20170128,20031017,12110,478,4,2
SO62923,1,20170128,20031021,12110,362,4,1
SO62934,5,20170128,20031209,13630,477,9,2
SO62934,4,20170128,20031029,13630,478,9,2
SO62934,6,20170128,20040105,13630,480,9,2
SO62934,3,20170128,20031025,13630,485,9,2
SO62934,1,20170128,20031210,13630,358,9,1
SO62934,2,20170128,20031128,13630,537,9,1
SO62940,2,20170128,20031226,20526,226,4,1
SO62940,1,20170128,20031218,20526,383,4,1
SO62898,5,20170128,20040101,22360,223,1,2
SO62898,3,20170128,20040101,22360,477,1,2
SO62898,4,20170128,20031122,22360,478,1,2
SO62898,2,20170128,20031104,22360,528,1,2
SO62898,1,20170128,20031107,22360,536,1,2
SO62918,3,20170128,20031003,11729,220,1,1
SO62918,4,20170128,20031206,11729,232,1,1
SO62918,2,20170128,20031026,11729,528,1,1
SO62918,1,20170128,20031009,11729,537,1,1
SO62931,2,20170128,20031215,20608,477,9,2
SO62931,3,20170128,20031105,20608,479,9,2
SO62931,1,20170128,20031110,20608,377,9,1
SO62913,1,20170128,20031209,14528,530,8,3
SO62943,3,20170128,20030930,26966,477,10,2
SO62943,2,20170128,20031107,26966,479,10,2
SO62943,4,20170128,20031126,26966,214,10,1
SO62943,1,20170128,20031015,26966,584,10,1
SO62895,1,20170128,20031031,25956,535,1,1
SO62909,1,20170128,20031005,21821,477,8,3
SO62909,3,20170128,20031014,21821,223,8,2
SO62909,2,20170128,20031017,21821,214,8,1
SO62933,4,20170128,20031218,13620,484,9,2
SO62933,1,20170128,20031209,13620,358,9,1
SO62933,2,20170128,20031106,13620,485,9,1
SO62933,3,20170128,20040103,13620,487,9,1
SO62907,5,20170128,20031213,20582,464,7,3
SO62907,1,20170128,20040112,20582,539,7,2
SO62907,3,20170128,20031013,20582,220,7,1
SO62907,4,20170128,20031212,20582,490,7,1
SO62907,2,20170128,20031001,20582,529,7,1
SO62892,1,20170128,20031026,27204,530,4,3
SO62932,3,20170128,20031029,13133,477,9,3
SO62932,2,20170128,20031010,13133,478,9,2
SO62932,4,20170128,20031230,13133,220,9,1
SO62932,1,20170128,20031022,13133,362,9,1
SO62903,1,20170128,20031005,15773,528,4,2
SO62903,2,20170128,20031118,15773,214,4,1
SO62903,3,20170128,20031020,15773,466,4,1
SO62936,2,20170128,20040112,26070,223,4,2
SO62936,1,20170128,20040108,26070,564,4,1
SO62901,1,20170128,20031030,12182,477,6,3
SO62919,3,20170128,20031211,12195,462,4,2
SO62919,2,20170128,20031017,12195,485,4,2
SO62919,4,20170128,20031126,12195,214,4,1
SO62919,1,20170128,20031017,12195,537,4,1
SO62906,2,20170128,20031206,17853,535,8,3
SO62906,1,20170128,20031229,17853,528,8,2
SO62876,1,20170128,20031119,11300,220,6,1
SO62896,1,20170128,20031029,11300,528,6,2
SO62896,2,20170128,20031216,11300,535,6,2
SO62896,5,20170128,20040101,11300,471,6,1
SO62896,3,20170128,20031128,11300,477,6,1
SO62896,4,20170128,20031107,11300,478,6,1
SO62942,2,20170128,20031111,17533,215,1,1
SO62942,1,20170128,20031015,17533,580,1,1
SO62945,3,20170128,20031005,25744,530,8,3
SO62945,4,20170128,20031127,25744,480,8,2
SO62945,5,20170128,20031022,25744,484,8,2
SO62945,2,20170128,20031127,25744,541,8,2
SO62945,1,20170128,20031117,25744,574,8,1
SO62875,4,20170128,20031213,11223,462,6,2
SO62875,2,20170128,20031214,11223,477,6,2
SO62875,1,20170128,20040102,11223,479,6,2
SO62875,3,20170128,20040103,11223,229,6,1
SO62880,2,20170128,20031212,17236,480,9,2
SO62880,1,20170128,20031104,17236,536,9,2
SO62882,1,20170128,20031004,22922,477,9,2
SO62882,3,20170128,20031128,22922,482,9,2
SO62882,2,20170128,20031128,22922,487,9,1
SO62905,3,20170128,20031218,14035,481,4,3
SO62905,1,20170128,20040111,14035,485,4,2
SO62905,2,20170128,20031004,14035,214,4,1
SO62889,1,20170128,20031003,11507,235,6,1
SO62878,4,20170128,20031219,15132,481,9,2
SO62878,1,20170128,20031029,15132,529,9,2
SO62878,2,20170128,20031003,15132,539,9,2
SO62878,3,20170128,20031207,15132,487,9,1
SO62915,1,20170128,20031112,11285,528,4,3
SO62915,3,20170128,20040105,11285,485,4,2
SO62915,4,20170128,20031205,11285,472,4,1
SO62915,2,20170128,20031205,11285,537,4,1
SO62914,3,20170128,20031107,17087,480,10,2
SO62914,1,20170128,20031002,17087,530,10,2
SO62914,2,20170128,20031212,17087,487,10,1
SO62939,2,20170128,20031012,20481,232,4,1
SO62939,1,20170128,20031126,20481,383,4,1
SO62885,1,20170128,20031012,24053,375,8,1
SO62890,1,20170128,20031028,11848,235,1,1
SO62938,2,20170128,20031224,23204,477,1,2
SO62938,4,20170128,20031103,23204,223,1,1
SO62938,3,20170128,20031216,23204,479,1,1
SO62938,1,20170128,20031105,23204,604,1,1
SO62886,3,20170128,20040104,12219,477,7,2
SO62886,2,20170128,20031026,12219,478,7,2
SO62886,1,20170128,20031017,12219,352,7,1
SO62886,4,20170128,20031127,12219,489,7,1
SO62908,1,20170128,20031029,13664,478,10,3
SO62908,2,20170128,20031218,13664,477,10,2
SO62925,1,20170128,20031228,14477,352,4,1
SO62925,2,20170128,20031029,14477,485,4,1
SO62902,1,20170128,20031001,16644,477,4,2
SO62941,4,20170128,20031009,19829,482,6,2
SO62941,2,20170128,20031115,19829,529,6,2
SO62941,3,20170128,20030930,19829,539,6,2
SO62941,1,20170128,20031002,19829,385,6,1
SO62922,4,20170128,20031214,14640,484,6,2
SO62922,2,20170128,20031021,14640,528,6,2
SO62922,3,20170128,20031026,14640,536,6,2
SO62922,1,20170128,20031207,14640,590,6,1
SO62920,1,20170128,20031007,12545,229,10,1
SO62877,1,20170128,20031110,28591,214,4,1
SO62921,1,20170128,20031209,11573,214,10,1
SO62888,1,20170128,20031125,11620,480,1,2
SO62910,1,20170128,20031206,18007,529,10,2
SO62910,2,20170128,20031110,18007,214,10,1
SO62924,2,20170128,20031108,14472,485,4,3
SO62924,3,20170128,20031025,14472,480,4,2
